token_a,token_b,similarity_before,similarity_after,change
self,from,0.05077575084075513,0.21020983329844717,0.15943408245769203
self,is,-0.030824299769009134,0.1305944496930465,0.16141874946205564
self,2,-0.055037600836039494,0.14410718238984774,0.19914478322588725
self,def,0.029767375753048716,0.33209273168439024,0.3023253559313415
self,],-0.02002654619004342,0.11442880939330051,0.13445535558334393
self,,-0.07124553414105075,-0.016115871926483966,0.05512966221456679
self,and,0.12627143371755176,0.24917758181066146,0.12290614809310971
self,):,0.16744370027482566,0.39450093948176723,0.22705723920694157
self,',-0.09590057243962719,-0.001240979255693412,0.09465959318393377
self,s,0.04148997730145152,0.16883292874807435,0.12734295144662283
self,np,0.04764726105143687,0.2711624253631053,0.22351516431166843
self,if,-0.0928073932642696,0.13072907501339906,0.22353646827766865
self,@,0.1937195898216408,0.3846303687427742,0.19091077892113337
self,assert,0.015521066401650012,0.22824800690888122,0.2127269405072312
self,import,0.06816136923827006,0.2899382232519543,0.22177685401368424
self,*,0.07903269733068462,0.16961300763912587,0.09058031030844126
self,{,-0.0737577584617061,-0.0006421829335652163,0.07311557552814088
self,pytest,0.12419625309359113,0.3508509815798264,0.2266547284862353
self,"""""""",0.06330343036888025,0.2659334466242496,0.20263001625536936
self,==,-0.07339963001475408,0.1660335126524246,0.2394331426671787
self,y,-0.06432688848507834,0.1455831605816633,0.20991004906674163
self,3,-0.06338193529547231,0.1852299390428535,0.24861187433832582
self,(#,0.085729775024634,0.1575741915995356,0.07184441657490159
self,with,-0.07417204034203476,0.16204188154743623,0.236213921889471
self,(),-0.0403157506706377,0.16749099068240736,0.20780674135304505
a,from,-0.15102620582196566,0.02554713483932591,0.17657334066129157
a,is,0.11684405675594324,0.3562747320834197,0.23943067532747647
a,2,0.09400204656792709,0.29029673651784355,0.19629468994991645
a,def,0.1733598783038005,0.3441730701025969,0.1708131917987964
a,],0.07190403526993375,0.24551753310390578,0.17361349783397204
a,,0.1204830885740189,0.10926824983551045,-0.011214838738508454
a,and,0.1282312482978988,0.34172161115105937,0.21349036285316056
a,):,-0.0439353840748536,0.19762463772696015,0.24156002180181374
a,',0.12877831365806516,0.2927617981652207,0.16398348450715552
a,s,0.08472734270222217,0.242589703171242,0.15786236046901986
a,np,-0.016531165856275305,0.2128318138824204,0.2293629797386957
a,if,-0.019782684313302185,0.17825486862999598,0.19803755294329817
a,@,0.09961122748060042,0.22361479911739296,0.12400357163679254
a,assert,-0.08075343800060177,0.12836901995221703,0.2091224579528188
a,import,0.07253770853742025,0.17995371613499314,0.10741600759757289
a,*,-0.14343787211712888,0.014475425989565544,0.15791329810669444
a,{,-0.11059831961747356,0.08748127571051617,0.19807959532798974
a,pytest,0.016228560103761468,0.2258475179970073,0.20961895789324583
a,"""""""",-0.07454852652874419,0.16245415781266623,0.23700268434141042
a,==,-0.17365553547666707,0.059370082664051,0.23302561814071807
a,y,0.07250361747301569,0.22413681883595238,0.15163320136293668
a,3,0.18704658832005286,0.36556028221303843,0.17851369389298558
a,(#,0.005024460013119935,0.16295109444066366,0.15792663442754373
a,with,0.09127140710655997,0.34996269072446584,0.2586912836179059
a,(),0.11650536974082637,0.2574912758752726,0.14098590613444623
from,is,-0.1642395554909169,-0.004735528991053146,0.15950402649986375
from,2,0.03713515366072519,0.1393232648944283,0.10218811123370312
from,def,0.015355096417133257,0.12921860208125463,0.11386350566412137
from,],0.13605568919842553,0.18225646655427524,0.04620077735584971
from,,-0.026018113257756204,-0.0077193199291070306,0.018298793328649175
from,and,-0.1461946552281491,0.00515114719349307,0.15134580242164217
from,):,0.0689095673783761,0.19196985515735937,0.12306028777898327
from,',-0.07710082393987037,-0.017564079485572037,0.05953674445429834
from,s,0.0583122171865115,0.10685629731533586,0.04854408012882436
from,np,0.18899642049364357,0.28823179886122724,0.09923537836758367
from,if,-0.07514095359870449,0.07382062752436429,0.1489615811230688
from,@,-0.05781198161613997,0.08748880461348318,0.14530078622962317
from,assert,0.045970255310457765,0.11044585210516425,0.06447559679470649
from,import,-0.10613226727248187,0.5249221512623579,0.6310544185348397
from,*,-0.08431582695065798,-0.03486975187271073,0.04944607507794725
from,{,0.11705295213541196,0.16314836823801118,0.04609541610259922
from,pytest,0.014293338945580105,0.21966710870162434,0.20537376975604424
from,"""""""",-0.1351051168708007,0.01966606978856761,0.15477118665936831
from,==,-0.12114593123341931,0.06517405960245673,0.18631999083587603
from,y,0.09581431025930758,0.13715335563884165,0.041339045379534076
from,3,-0.15744151990278485,0.07681973501261295,0.2342612549153978
from,(#,0.00642568524901472,0.032801218155212,0.026375532906197284
from,with,0.029667084359966976,0.16577974886803556,0.13611266450806858
from,(),0.023217974980985417,0.0988860611096934,0.07566808612870798
is,2,0.05528826187449123,0.22142386950079404,0.1661356076263028
is,def,-0.009967464328559954,0.18711276351777548,0.19708022784633544
is,],0.02066907331153729,0.1565353576432809,0.1358662843317436
is,,0.05256401454514969,0.05727760810725329,0.004713593562103602
is,and,0.06718711794057443,0.2833202108538436,0.2161330929132692
is,):,-0.017518282174539927,0.182895584178468,0.20041386635300792
is,',0.13257759815909992,0.2884002535931257,0.1558226554340258
is,s,0.06603041501055269,0.1968091211010384,0.1307787060904857
is,np,0.08155164817005658,0.24371428429683445,0.16216263612677786
is,if,0.04081957363555476,0.28308579030654857,0.2422662166709938
is,@,-0.034215936556861115,0.11768782367788051,0.1519037602347416
is,assert,-0.04207175772358467,0.17408879893519083,0.2161605566587755
is,import,0.12322446566107122,0.19409581571065146,0.07087135004958024
is,*,-0.08663972773473615,0.03275135958072285,0.119391087315459
is,{,-0.029188165222941882,0.23670005906579158,0.2658882242887335
is,pytest,0.19945916238911368,0.328404308086971,0.12894514569785734
is,"""""""",0.0863054367629229,0.25828260430113587,0.17197716753821296
is,==,-0.026775123524823523,0.1717305099701391,0.19850563349496264
is,y,-0.16480387352802683,-0.0031979338290120847,0.16160593969901474
is,3,0.09050623239793412,0.2535370276977842,0.16303079529985007
is,(#,-0.0951102802478197,0.09432966794732237,0.18943994819514207
is,with,0.0335425256301337,0.27125397114716615,0.23771144551703244
is,(),0.09444566931168699,0.2315683691334017,0.1371226998217147
2,def,-0.12815508906448822,0.08972341640049383,0.21787850546498205
2,],0.010692157101754588,0.22413996828720106,0.21344781118544648
2,,-0.05290287090583582,-0.010704847634236576,0.042198023271599244
2,and,-0.004028140845060063,0.1611170490316829,0.16514518987674295
2,):,0.14951200284427793,0.30911688225356304,0.1596048794092851
2,',-0.1492783483791348,-0.035665366143780124,0.11361298223535468
2,s,-0.11848733656041853,0.03130082284648438,0.1497881594069029
2,np,-0.18586654384653156,0.0616125191354478,0.24747906298197936
2,if,-0.022294165427872797,0.16574133371013985,0.18803549913801265
2,@,-0.02635862874537241,0.1302115989730741,0.15657022771844653
2,assert,0.04073123674171357,0.23183036898159307,0.1910991322398795
2,import,0.014089517476980456,0.20220144355821576,0.1881119260812353
2,*,0.03362919480640443,0.14165333902368307,0.10802414421727864
2,{,0.04679897918799266,0.1938177274643193,0.14701874827632663
2,pytest,-0.013875559511640368,0.17216570632446906,0.18604126583610944
2,"""""""",-0.06076328759146122,0.12446531915981561,0.18522860675127684
2,==,0.07333620555747083,0.2997376397276508,0.22640143417017994
2,y,0.125953346852838,0.2841567244867803,0.15820337763394232
2,3,0.02311986004863133,0.33735868970952143,0.3142388296608901
2,(#,0.05710655327289949,0.12184791425545305,0.06474136098255356
2,with,0.1671066442829952,0.3504310353506203,0.1833243910676251
2,(),0.08813656454051656,0.2355344932519303,0.14739792871141372
def,],0.05478076923765883,0.20879288934366505,0.15401212010600623
def,,-0.06268268788287647,-0.02523482310913466,0.037447864773741804
def,and,0.005630792481978228,0.18417483402981005,0.17854404154783182
def,):,0.07472528122594645,0.3304742117541524,0.25574893052820596
def,',0.051659245169055956,0.14723642807231838,0.09557718290326242
def,s,0.020423707859600834,0.2036578481100646,0.18323414025046375
def,np,0.03835475307797176,0.23576872705489244,0.19741397397692068
def,if,-0.07902259741780747,0.12287800173802463,0.20190059915583208
def,@,0.04428374471982418,0.2827957255630202,0.238511980843196
def,assert,0.19575822424721492,0.35748936494998573,0.1617311407027708
def,import,-0.06938820593889986,0.13758332940563126,0.2069715353445311
def,*,-0.06715565161548383,0.08736119319661932,0.15451684481210315
def,{,-0.10158474454136288,0.1443264542546015,0.24591119879596438
def,pytest,-0.013846179531414853,0.2396154214608589,0.2534616009922738
def,"""""""",0.060222876243086684,0.2921233566008401,0.2319004803577534
def,==,-0.24047576984951233,0.11560665310513896,0.3560824229546513
def,y,0.03057016942394188,0.22300539338705108,0.1924352239631092
def,3,-0.024067530402361207,0.20572374993897116,0.22979128034133237
def,(#,0.031951283633825864,0.21995149543985215,0.18800021180602627
def,with,0.016244994456052358,0.22783127345648405,0.2115862790004317
def,(),0.1295356101380687,0.2765623421570267,0.147026732018958
],,0.0170793828408008,0.022591209103467878,0.0055118262626670765
],and,-0.01807311062349602,0.12884322769504686,0.14691633831854287
],):,-0.08896381866878053,0.06985625464867938,0.1588200733174599
],',0.002645439313764243,0.03784871455221325,0.03520327523844901
],s,-0.011366153329555187,0.10064412401362305,0.11201027734317824
],np,0.00826069086306126,0.13292438538989187,0.12466369452683061
],if,-9.932803899233342e-05,0.14321631309408434,0.14331564113307668
],@,-0.030537902088407946,0.1624935066612608,0.19303140874966876
],assert,0.020347555030741368,0.17325758391162763,0.15291002888088626
],import,0.002591860513782297,0.16923113467687526,0.16663927416309296
],*,-0.04236181035085496,0.04875547322435681,0.09111728357521177
],{,0.04033931663251788,0.1213000474822247,0.08096073084970681
],pytest,-0.04448118367266024,0.14678729234602864,0.19126847601868888
],"""""""",0.05818800680296648,0.1849090525928204,0.1267210457898539
],==,-0.039377083973874225,0.1725831399535508,0.21196022392742503
],y,-0.030088725626280965,0.08453009158402718,0.11461881721030814
],3,0.037199317783899,0.2483616604639217,0.2111623426800227
],(#,-0.02314938855310325,0.13402002638708102,0.15716941494018427
],with,0.015917024803568106,0.18277142994473666,0.16685440514116856
],(),0.08410447508010092,0.22165652784461046,0.13755205276450955
,and,0.006797616383389265,0.010352899635724689,0.0035552832523354236
,):,-0.006089883113672345,0.034854450416592166,0.04094433353026451
,',0.026422503845461614,0.02217040716129506,-0.004252096684166554
,s,-0.1750407123799419,-0.15035416975852356,0.02468654262141834
,np,-0.03339593443983813,0.03817056054574911,0.07156649498558725
,if,-0.08152650366104866,-0.04488245527435755,0.03664404838669111
,@,-0.05150079658471308,0.005561721250607074,0.05706251783532015
,assert,0.06405426360395818,0.0864948098689461,0.022440546264987926
,import,0.0571833848887676,0.07421745504998477,0.01703407016121717
,*,0.10506643555340474,0.11152886942205373,0.00646243386864899
,{,0.02626207383742945,0.009741604391348906,-0.016520469446080543
,pytest,0.10715353226247705,0.10209669113515156,-0.00505684112732549
,"""""""",-0.13585168819886356,-0.09414025802651914,0.041711430172344424
,==,0.1112054474309642,0.11524540308320405,0.004039955652239857
,y,0.03319214357971846,0.05861623914953681,0.025424095569818346
,3,0.05262144314694473,0.07170326994852229,0.019081826801577557
,(#,-0.10096897754740655,-0.10195217815703775,-0.0009832006096311963
,with,-0.0581886849982341,-0.03202466643014837,0.02616401856808573
,(),-0.2120351570264777,-0.15422835397607565,0.05780680305040206
and,):,-0.0621748492382725,0.13499714662996964,0.19717199586824213
and,',0.03977855647202952,0.2096724781534491,0.1698939216814196
and,s,-0.18081122665291985,0.016250710852976587,0.19706193750589643
and,np,-0.04274660572608203,0.15385730231074127,0.1966039080368233
and,if,-0.047139831615731806,0.13744923100611672,0.18458906262184854
and,@,0.0407109698656796,0.1651902694262923,0.12447929956061271
and,assert,-0.08766888872845842,0.08152269467243936,0.1691915834008978
and,import,0.04221916222785232,0.13305464364050568,0.09083548141265335
and,*,-0.011432577227338066,0.10852946704664274,0.1199620442739808
and,{,0.019725257045763726,0.20361183159523938,0.18388657454947566
and,pytest,0.0073985779615535945,0.1926777394635387,0.1852791615019851
and,"""""""",0.0024465295811485167,0.18478533066656247,0.18233880108541395
and,==,-0.17145185468700216,0.037198800108699526,0.2086506547957017
and,y,0.03708457500479469,0.14504115993034983,0.10795658492555514
and,3,-0.1336242006569459,0.09268710806746575,0.22631130872441166
and,(#,0.02812541020396595,0.17563010886316713,0.14750469865920118
and,with,-0.0928815009232193,0.19042795377605348,0.28330945469927277
and,(),0.08130921676424761,0.2276509870841536,0.14634177031990597
):,',0.05753594572483789,0.1275976723028793,0.07006172657804141
):,s,-0.06080789185009509,0.1215526757024175,0.1823605675525126
):,np,0.015682050772481592,0.225724919205568,0.21004286843308642
):,if,0.030850966150674262,0.21759661470481556,0.1867456485541413
):,@,-0.1621474863070457,0.07957397398738915,0.24172146029443486
):,assert,0.13900527519066322,0.2848886155511881,0.1458833403605249
):,import,0.03240060299115447,0.2287373215525444,0.19633671856138993
):,*,0.10827301129430784,0.18866740457603376,0.08039439328172591
):,{,0.003269203278918214,0.1566648466637142,0.15339564338479597
):,pytest,0.0741735744930026,0.23344061682948425,0.15926704233648165
):,"""""""",-0.004176823003433049,0.28465328186268773,0.28883010486612076
):,==,0.071366637231436,0.27576905555199066,0.20440241832055467
):,y,0.09022419993849738,0.31205404384056007,0.22182984390206267
):,3,-0.041819141278412686,0.20809302764907978,0.24991216892749246
):,(#,-0.05252324135886271,0.03624713910230291,0.08877038046116562
):,with,-0.06033487286854168,0.1977276243976485,0.2580624972661902
):,(),0.07173082951435128,0.22557906901324742,0.15384823949889614
',s,-0.001369390321371533,0.18926138178818872,0.19063077210956025
',np,0.05570046155255814,0.10926147552063997,0.053561013968081835
',if,0.10876421371275763,0.22311391497444946,0.11434970126169183
',@,-0.2663271086837606,-0.11815657173762038,0.14817053694614019
',assert,0.2050059306920656,0.2686757497318399,0.06366981903977428
',import,-0.04476121069131959,0.015120089258597052,0.05988129994991664
',*,-0.030057798857705847,0.04666063010563091,0.07671842896333675
',{,0.07783543930496101,0.20164939372922808,0.12381395442426707
',pytest,-0.04251677986248909,0.0652617360036382,0.1077785158661273
',"""""""",0.12433924396043329,0.22077735009179086,0.09643810613135757
',==,-0.10455635991370475,0.05569050656735203,0.1602468664810568
',y,-0.1897011579334179,-0.113761325598625,0.07593983233479291
',3,0.21897495026567257,0.2758580628932878,0.05688311262761522
',(#,0.03863047987252661,0.20474212573210157,0.16611164585957497
',with,-0.022339317301801477,0.1762590987951111,0.19859841609691256
',(),-0.013208650018766928,0.06495486233729007,0.07816351235605701
s,np,0.010153998994276698,0.16203231194011655,0.15187831294583987
s,if,-0.014621040912671296,0.12371769423796758,0.13833873515063888
s,@,-0.0025196114799536057,0.1077487767682896,0.11026838824824321
s,assert,0.007991045407258288,0.13835453241797396,0.13036348701071568
s,import,-0.08990791492367486,0.050780488013207566,0.14068840293688242
s,*,-2.1849618979856107e-05,0.10112560153450692,0.10114745115348678
s,{,0.03339647775287654,0.059340620179601046,0.025944142426724506
s,pytest,-0.0354279279030144,0.12465336195914097,0.16008128986215536
s,"""""""",-0.09793113013272288,0.07544420035475502,0.17337533048747789
s,==,-0.07348155779156057,0.05054095092464024,0.12402250871620081
s,y,0.051244000800693496,0.15447443687055643,0.10323043606986293
s,3,0.07959664335659,0.2176504286668298,0.1380537853102398
s,(#,0.002545664298124698,0.16003635965244836,0.15749069535432367
s,with,0.12824396820762765,0.2884344235583518,0.16019045535072415
s,(),-0.06952690893644885,0.05746641506222292,0.12699332399867178
np,if,-0.029765290653268266,0.17443818563179,0.20420347628505828
np,@,-0.0009633051118462389,0.21439879534664233,0.21536210045848858
np,assert,-0.1713140736367098,0.09879526081473688,0.2701093344514467
np,import,-0.06167016159087847,0.23627691078354893,0.2979470723744274
np,*,-0.03438630874787233,0.06039332568730477,0.0947796344351771
np,{,0.14735042896569028,0.25658581093338584,0.10923538196769556
np,pytest,-0.045731143391560224,0.2210770937932486,0.26680823718480884
np,"""""""",0.18780746390696454,0.34726373704399827,0.15945627313703373
np,==,-0.03573237505142141,0.21491725226870645,0.25064962732012785
np,y,0.004737413383742555,0.22631427189514308,0.22157685851140052
np,3,-0.10037922745024264,0.18123060577911723,0.28160983322935984
np,(#,-0.040010435729309735,0.08492047142809853,0.12493090715740826
np,with,-0.09791664213374275,0.1772895748433327,0.2752062169770754
np,(),0.1837198561816955,0.2834746366439549,0.09975478046225938
if,@,-0.11717047922623457,0.06219551273683231,0.17936599196306688
if,assert,0.15313285611058988,0.306759289931906,0.1536264338213161
if,import,0.2202358647948315,0.3037499496086709,0.0835140848138394
if,*,0.07673239261660199,0.17605078785478612,0.09931839523818413
if,{,0.2707256290577413,0.36692494014702154,0.09619931108928026
if,pytest,-0.13719916506530463,0.08423742216185975,0.2214365872271644
if,"""""""",-0.015216018554198837,0.1790662742984013,0.19428229285260012
if,==,0.04977690950288281,0.29937127518540163,0.2495943656825188
if,y,-0.12008445459077563,0.04085282012155079,0.1609372747123264
if,3,-0.057600492143893095,0.15941963719769686,0.21702012934158996
if,(#,0.2067004135509464,0.28256664483242594,0.07586623128147954
if,with,-0.08053664909489565,0.12600706640400436,0.2065437154989
if,(),-0.0576156188000029,0.12176014427149351,0.1793757630714964
@,assert,0.07135290459003939,0.28428504712047914,0.21293214253043974
@,import,-0.03699650365981686,0.16961066845345746,0.2066071721132743
@,*,-0.1188899830811297,0.0073457821235861686,0.12623576520471588
@,{,-0.03921416214364319,0.04802771431176281,0.087241876455406
@,pytest,0.1510035720424167,0.5226677752384518,0.37166420319603505
@,"""""""",0.10632639129498689,0.25918362537892636,0.15285723408393947
@,==,0.07145300109172353,0.29163920993292247,0.22018620884119894
@,y,0.01664276515465934,0.1329974796414784,0.11635471448681906
@,3,0.029695944474655546,0.2480620950393277,0.21836615056467215
@,(#,0.0537105720466764,0.1341433131160267,0.0804327410693503
@,with,-0.049196213974898886,0.18675473153022118,0.23595094550512008
@,(),0.02593538406163,0.2326696530696135,0.20673426900798353
assert,import,-0.1295721292378198,0.11098391080280873,0.24055604004062853
assert,*,0.022863568658688677,0.14042598704831025,0.11756241838962157
assert,{,0.04256520590288271,0.2314908299533191,0.1889256240504364
assert,pytest,0.055500665233385364,0.31308693081888783,0.25758626558550246
assert,"""""""",-0.09803697378254647,0.14827766735385275,0.24631464113639923
assert,==,-0.06331016031747706,0.4219361055918072,0.48524626590928427
assert,y,-0.1650421035584187,0.0009037891647466817,0.16594589272316537
assert,3,-0.08089830947086055,0.18566250889228542,0.26656081836314593
assert,(#,0.0821158789251289,0.20159533910408642,0.11947946017895753
assert,with,0.009853787407992984,0.2422814527260439,0.23242766531805092
assert,(),-0.029497321065051013,0.2584052843196562,0.28790260538470724
import,*,0.009096326460339749,0.07079646448119051,0.06170013802085076
import,{,0.030938859247214564,0.1994182631690848,0.16847940392187022
import,pytest,-0.05125315995387119,0.2459128820203191,0.2971660419741903
import,"""""""",0.037978723841596757,0.18673258556916555,0.1487538617275688
import,==,0.16302199452988506,0.29981253371034267,0.1367905391804576
import,y,-0.13371068824348134,0.05348664167461945,0.18719732991810079
import,3,0.1371564173165186,0.2959499998345614,0.1587935825180428
import,(#,0.19775953882739467,0.1821669872048593,-0.015592551622535367
import,with,-0.12940435886852283,0.11136250505086345,0.2407668639193863
import,(),-0.19158855072899555,0.02963356121403614,0.2212221119430317
*,{,0.15413989310758186,0.19673183111545883,0.04259193800787697
*,pytest,0.08152383048094891,0.1599713536432231,0.07844752316227419
*,"""""""",0.17092358058882356,0.25997355459294286,0.08904997400411929
*,==,0.17292115540809788,0.25720566066413275,0.08428450525603487
*,y,0.06108946680795194,0.12850938296322018,0.06741991615526824
*,3,-0.06480947951626795,0.07236843453261373,0.1371779140488817
*,(#,0.04865224917955444,0.15578157004277224,0.1071293208632178
*,with,0.013523022685868736,0.16243551036341317,0.14891248767754442
*,(),-0.045642850361654094,0.035963406227665494,0.08160625658931958
{,pytest,-0.12152435285377251,0.07735735453063139,0.19888170738440392
{,"""""""",0.10659977299521249,0.2246164593718327,0.1180166863766202
{,==,0.04066239620081158,0.21747522654399234,0.17681283034318077
{,y,0.07798098771068473,0.19351622199326537,0.11553523428258064
{,3,-0.043219398932792516,0.149324290258911,0.1925436891917035
{,(#,-0.09402359073241282,0.02090972759275883,0.11493331832517165
{,with,-0.06714062578690307,0.11994886578479089,0.18708949157169397
{,(),-0.09580149971822298,0.05960824684515946,0.15540974656338244
pytest,"""""""",-0.029310341738583993,0.21202021190017317,0.24133055363875716
pytest,==,0.08385439004084244,0.3367482116590207,0.25289382161817825
pytest,y,-0.055358981359366254,0.09326436583208039,0.14862334719144665
pytest,3,0.010188483068841138,0.25869446409179636,0.24850598102295524
pytest,(#,-0.08796714113237859,0.04035986524401635,0.12832700637639494
pytest,with,0.07413456965595742,0.3694176141154998,0.29528304445954234
pytest,(),0.07148045468473162,0.29166993768213784,0.2201894829974062
"""""""",==,0.04114119980388064,0.23678543106861805,0.1956442312647374
"""""""",y,-0.16801013254103425,0.028048021621775946,0.1960581541628102
"""""""",3,-0.07529330701705024,0.13451443016474923,0.20980773718179946
"""""""",(#,-0.05392155649639793,0.10968564792199484,0.16360720441839277
"""""""",with,-0.028874171132402295,0.19732520117966232,0.2261993723120646
"""""""",(),0.055527875027989324,0.20652175247806728,0.15099387745007797
==,y,0.013385127799366427,0.1493374365640784,0.13595230876471198
==,3,0.12515580892463762,0.33933651183691993,0.2141807029122823
==,(#,-0.04889808653629972,0.0970832396274472,0.14598132616374693
==,with,-0.004738705680934599,0.22960937832486528,0.23434808400579987
==,(),0.009787545084980734,0.26317007224398026,0.2533825271589995
y,3,-0.09035802724710777,0.15418791940948723,0.24454594665659501
y,(#,0.05000760843340433,0.09075057459759682,0.04074296616419249
y,with,-0.03764623844796107,0.15465156959296825,0.19229780804092933
y,(),0.029629302979060686,0.1418454393903748,0.11221613641131412
3,(#,0.04103961337621819,0.18766355953872263,0.14662394616250443
3,with,0.10084127488505207,0.3346736155347316,0.23383234064967956
3,(),-0.06480850623206737,0.15646849223501025,0.2212769984670776
(#,with,0.07627862293638918,0.22000500104144177,0.1437263781050526
(#,(),0.09153667559429854,0.15825637875220033,0.0667197031579018
with,(),0.1522014136135251,0.3335798168119739,0.1813784031984488
